area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,84
E06000006,Halton,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,56
E06000042,Milton Keynes,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,85
E06000061,North Northamptonshire,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,75
E06000031,Peterborough,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,77
E08000029,Solihull,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,89
E06000025,South Gloucestershire,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,88
E08000007,Stockport,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,94
E06000004,Stockton-on-Tees,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,59
E06000030,Swindon,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,91
E06000020,Telford and Wrekin,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,97
E08000009,Trafford,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,67
E06000007,Warrington,2023/24 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,66
E06000055,Bedford,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,77
E08000002,Bury,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E06000050,Cheshire West and Chester,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,90
E06000015,Derby,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,94
E92000001,England,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,85
E06000006,Halton,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,71
E06000042,Milton Keynes,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,97
E06000061,North Northamptonshire,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,85
E06000031,Peterborough,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,86
E08000029,Solihull,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,87
E06000025,South Gloucestershire,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,93
E08000007,Stockport,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,97
E06000004,Stockton-on-Tees,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,72
E06000030,Swindon,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,96
E06000020,Telford and Wrekin,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,96
E08000009,Trafford,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,73
E06000007,Warrington,2023/24 Q2,Percentage of all minor development planning applications decided in time,Percentage,Applications,77
E06000055,Bedford,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,91
E08000002,Bury,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E06000050,Cheshire West and Chester,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,90
E06000015,Derby,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,82
E92000001,England,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,86
E06000006,Halton,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,93
E06000042,Milton Keynes,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,98
E06000061,North Northamptonshire,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,77
E06000031,Peterborough,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,92
E08000029,Solihull,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,83
E06000025,South Gloucestershire,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,82
E08000007,Stockport,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,92
E06000004,Stockton-on-Tees,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,67
E06000030,Swindon,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,86
E06000020,Telford and Wrekin,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,98
E08000009,Trafford,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,76
E06000007,Warrington,2023/24 Q3,Percentage of all minor development planning applications decided in time,Percentage,Applications,73
E06000055,Bedford,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,76
E08000002,Bury,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E06000050,Cheshire West and Chester,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,87
E06000015,Derby,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,86
E92000001,England,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,87
E06000006,Halton,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,89
E06000042,Milton Keynes,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,96
E06000061,North Northamptonshire,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,59
E06000031,Peterborough,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,73
E08000029,Solihull,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,88
E06000025,South Gloucestershire,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,89
E08000007,Stockport,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,98
E06000004,Stockton-on-Tees,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,73
E06000030,Swindon,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,95
E06000020,Telford and Wrekin,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,97
E08000009,Trafford,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,85
E06000007,Warrington,2023/24 Q4,Percentage of all minor development planning applications decided in time,Percentage,Applications,78
E06000055,Bedford,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,74
E08000002,Bury,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E06000050,Cheshire West and Chester,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,87
E06000015,Derby,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,90
E92000001,England,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,87
E06000006,Halton,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,71
E06000042,Milton Keynes,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,95
E06000061,North Northamptonshire,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,75
E06000031,Peterborough,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,81
E08000029,Solihull,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,97
E06000025,South Gloucestershire,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,88
E08000007,Stockport,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E06000004,Stockton-on-Tees,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,91
E06000030,Swindon,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,85
E06000020,Telford and Wrekin,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,100
E08000009,Trafford,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,86
E06000007,Warrington,2024/25 Q1,Percentage of all minor development planning applications decided in time,Percentage,Applications,76
