area_code,area_name,period,indicator,measure,unit,value
E06000014,York,2021,Employees paid at or above the real living wage by work geography,Percentage,Persons,87.8
E06000055,Bedford,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,90.8
E08000002,Bury,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,87.8
E06000050,Cheshire West and Chester,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.3
E06000015,Derby,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.2
E92000001,England,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,87.5
E06000035,Medway,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,87.6
E06000042,Milton Keynes,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,91.6
E06000031,Peterborough,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.8
E06000038,Reading,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,94.3
E08000029,Solihull,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,91.1
E06000025,South Gloucestershire,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,92
E08000007,Stockport,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,87.6
E06000030,Swindon,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,90
E06000034,Thurrock,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.5
E08000009,Trafford,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.7
E06000007,Warrington,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.4
E06000014,York,2022,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.6
E06000055,Bedford,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,85.6
E08000002,Bury,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,85
E06000050,Cheshire West and Chester,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,85.8
E06000015,Derby,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,86.3
E92000001,England,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,87
E06000035,Medway,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,82.9
E06000042,Milton Keynes,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,93.5
E06000031,Peterborough,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.3
E06000038,Reading,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,96
E08000029,Solihull,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,88
E06000025,South Gloucestershire,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.9
E08000007,Stockport,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,84.7
E06000030,Swindon,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,91.2
E06000034,Thurrock,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.3
E08000009,Trafford,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,86.1
E06000007,Warrington,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,89.2
E06000014,York,2023,Employees paid at or above the real living wage by work geography,Percentage,Persons,88.7
