area_code,area_name,indicator,period,measure,unit,value
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,14.7
E06000055,Bedford,People on Universal Credit,August 2023,count,persons,17489
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,14.7
E06000055,Bedford,People on Universal Credit,September 2023,count,persons,17616
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,14.8
E06000055,Bedford,People on Universal Credit,October 2023,count,persons,17684
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,14.9
E06000055,Bedford,People on Universal Credit,November 2023,count,persons,17782
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,15
E06000055,Bedford,People on Universal Credit,December 2023,count,persons,18000
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,15.2
E06000055,Bedford,People on Universal Credit,January 2024,count,persons,17993
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,15.2
E06000055,Bedford,People on Universal Credit,February 2024,count,persons,18048
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,15.2
E06000055,Bedford,People on Universal Credit,March 2024,count,persons,18306
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,15.4
E06000055,Bedford,People on Universal Credit,April 2024,count,persons,18412
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,15.5
E06000055,Bedford,People on Universal Credit,May 2024,count,persons,18747
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,15.8
E06000055,Bedford,People on Universal Credit,June 2024,count,persons,19152
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,16.1
E06000055,Bedford,People on Universal Credit,July 2024,count,persons,19417
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,16.4
E06000055,Bedford,People on Universal Credit,August 2024,count,persons,19650
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,16.5
E06000055,Bedford,People on Universal Credit,September 2024,count,persons,19921
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,16.8
E06000055,Bedford,People on Universal Credit,October 2024,count,persons,20115
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,16.9
E06000055,Bedford,People on Universal Credit,November 2024,count,persons,20316
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,17.1
E06000055,Bedford,People on Universal Credit,December 2024,count,persons,20732
E06000055,Bedford,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,17.5
E08000002,Bury,People on Universal Credit,December 2021,count,persons,17257
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,14.5
E08000002,Bury,People on Universal Credit,January 2022,count,persons,17190
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,14.3
E08000002,Bury,People on Universal Credit,February 2022,count,persons,17292
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,14.4
E08000002,Bury,People on Universal Credit,March 2022,count,persons,17226
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,14.4
E08000002,Bury,People on Universal Credit,April 2022,count,persons,17370
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,14.5
E08000002,Bury,People on Universal Credit,May 2022,count,persons,17445
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,14.5
E08000002,Bury,People on Universal Credit,June 2022,count,persons,17515
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,14.6
E08000002,Bury,People on Universal Credit,July 2022,count,persons,17675
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,14.7
E08000002,Bury,People on Universal Credit,August 2022,count,persons,17843
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,14.9
E08000002,Bury,People on Universal Credit,September 2022,count,persons,17853
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,14.9
E08000002,Bury,People on Universal Credit,October 2022,count,persons,18036
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,15
E08000002,Bury,People on Universal Credit,November 2022,count,persons,18134
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,15.1
E08000002,Bury,People on Universal Credit,December 2022,count,persons,18134
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,15.1
E08000002,Bury,People on Universal Credit,January 2023,count,persons,18193
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,15.1
E08000002,Bury,People on Universal Credit,February 2023,count,persons,18294
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,15.2
E08000002,Bury,People on Universal Credit,March 2023,count,persons,18306
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,15.2
E08000002,Bury,People on Universal Credit,April 2023,count,persons,18457
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,15.3
E08000002,Bury,People on Universal Credit,May 2023,count,persons,18554
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,15.4
E08000002,Bury,People on Universal Credit,June 2023,count,persons,18609
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,15.5
E08000002,Bury,People on Universal Credit,July 2023,count,persons,18739
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,15.6
E08000002,Bury,People on Universal Credit,August 2023,count,persons,18929
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,15.7
E08000002,Bury,People on Universal Credit,September 2023,count,persons,19277
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,16
E08000002,Bury,People on Universal Credit,October 2023,count,persons,19574
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,16.3
E08000002,Bury,People on Universal Credit,November 2023,count,persons,19767
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,16.4
E08000002,Bury,People on Universal Credit,December 2023,count,persons,19967
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,16.6
E08000002,Bury,People on Universal Credit,January 2024,count,persons,20230
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,16.8
E08000002,Bury,People on Universal Credit,February 2024,count,persons,20811
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,17.3
E08000002,Bury,People on Universal Credit,March 2024,count,persons,21618
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,18
E08000002,Bury,People on Universal Credit,April 2024,count,persons,21998
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,18.3
E08000002,Bury,People on Universal Credit,May 2024,count,persons,22157
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,18.4
E08000002,Bury,People on Universal Credit,June 2024,count,persons,22376
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,18.6
E08000002,Bury,People on Universal Credit,July 2024,count,persons,22505
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,18.7
E08000002,Bury,People on Universal Credit,August 2024,count,persons,22725
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,18.9
E08000002,Bury,People on Universal Credit,September 2024,count,persons,23184
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,19.3
E08000002,Bury,People on Universal Credit,October 2024,count,persons,23445
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,19.5
E08000002,Bury,People on Universal Credit,November 2024,count,persons,23721
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,19.7
E08000002,Bury,People on Universal Credit,December 2024,count,persons,24118
E08000002,Bury,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20
E06000050,Cheshire West and Chester,People on Universal Credit,December 2021,count,persons,25764
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,11.7
E06000050,Cheshire West and Chester,People on Universal Credit,January 2022,count,persons,25687
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,11.6
E06000050,Cheshire West and Chester,People on Universal Credit,February 2022,count,persons,25745
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,11.6
E06000050,Cheshire West and Chester,People on Universal Credit,March 2022,count,persons,25538
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,11.5
E06000050,Cheshire West and Chester,People on Universal Credit,April 2022,count,persons,25653
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,11.6
E06000050,Cheshire West and Chester,People on Universal Credit,May 2022,count,persons,25586
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,11.5
E06000050,Cheshire West and Chester,People on Universal Credit,June 2022,count,persons,25694
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,11.6
E06000050,Cheshire West and Chester,People on Universal Credit,July 2022,count,persons,26053
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,11.7
E06000050,Cheshire West and Chester,People on Universal Credit,August 2022,count,persons,26242
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,11.8
E06000050,Cheshire West and Chester,People on Universal Credit,September 2022,count,persons,26417
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,11.9
E06000050,Cheshire West and Chester,People on Universal Credit,October 2022,count,persons,26644
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,12
E06000050,Cheshire West and Chester,People on Universal Credit,November 2022,count,persons,26640
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,12
E06000050,Cheshire West and Chester,People on Universal Credit,December 2022,count,persons,26659
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,12
E06000050,Cheshire West and Chester,People on Universal Credit,January 2023,count,persons,26732
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,12
E06000050,Cheshire West and Chester,People on Universal Credit,February 2023,count,persons,26964
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,12.1
E06000050,Cheshire West and Chester,People on Universal Credit,March 2023,count,persons,27013
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,12.1
E06000050,Cheshire West and Chester,People on Universal Credit,April 2023,count,persons,27196
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,12.2
E06000050,Cheshire West and Chester,People on Universal Credit,May 2023,count,persons,27385
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,12.3
E06000050,Cheshire West and Chester,People on Universal Credit,June 2023,count,persons,27614
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,12.4
E06000050,Cheshire West and Chester,People on Universal Credit,July 2023,count,persons,28025
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,12.5
E06000050,Cheshire West and Chester,People on Universal Credit,August 2023,count,persons,28365
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,12.7
E06000050,Cheshire West and Chester,People on Universal Credit,September 2023,count,persons,28699
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,12.8
E06000050,Cheshire West and Chester,People on Universal Credit,October 2023,count,persons,28945
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,13
E06000050,Cheshire West and Chester,People on Universal Credit,November 2023,count,persons,29159
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,13.1
E06000050,Cheshire West and Chester,People on Universal Credit,December 2023,count,persons,29413
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,13.2
E06000050,Cheshire West and Chester,People on Universal Credit,January 2024,count,persons,29732
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,13.3
E06000050,Cheshire West and Chester,People on Universal Credit,February 2024,count,persons,30248
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,13.5
E06000050,Cheshire West and Chester,People on Universal Credit,March 2024,count,persons,30869
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,13.8
E06000050,Cheshire West and Chester,People on Universal Credit,April 2024,count,persons,31055
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,13.9
E06000050,Cheshire West and Chester,People on Universal Credit,May 2024,count,persons,31133
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,13.9
E06000050,Cheshire West and Chester,People on Universal Credit,June 2024,count,persons,31267
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,14
E06000050,Cheshire West and Chester,People on Universal Credit,July 2024,count,persons,31387
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,14
E06000050,Cheshire West and Chester,People on Universal Credit,August 2024,count,persons,31563
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,14.1
E06000050,Cheshire West and Chester,People on Universal Credit,September 2024,count,persons,31898
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,14.3
E06000050,Cheshire West and Chester,People on Universal Credit,October 2024,count,persons,32183
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,14.4
E06000050,Cheshire West and Chester,People on Universal Credit,November 2024,count,persons,32701
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,14.6
E06000050,Cheshire West and Chester,People on Universal Credit,December 2024,count,persons,33185
E06000050,Cheshire West and Chester,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,14.9
E06000015,Derby,People on Universal Credit,December 2021,count,persons,27779
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,16.7
E06000015,Derby,People on Universal Credit,January 2022,count,persons,27581
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,16.5
E06000015,Derby,People on Universal Credit,February 2022,count,persons,27584
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,16.5
E06000015,Derby,People on Universal Credit,March 2022,count,persons,27507
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,16.4
E06000015,Derby,People on Universal Credit,April 2022,count,persons,27477
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,16.4
E06000015,Derby,People on Universal Credit,May 2022,count,persons,26803
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,16
E06000015,Derby,People on Universal Credit,June 2022,count,persons,26713
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,16
E06000015,Derby,People on Universal Credit,July 2022,count,persons,27200
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,16.3
E06000015,Derby,People on Universal Credit,August 2022,count,persons,27523
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,16.4
E06000015,Derby,People on Universal Credit,September 2022,count,persons,27760
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,16.6
E06000015,Derby,People on Universal Credit,October 2022,count,persons,28129
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,16.8
E06000015,Derby,People on Universal Credit,November 2022,count,persons,28192
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,16.8
E06000015,Derby,People on Universal Credit,December 2022,count,persons,28204
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,16.9
E06000015,Derby,People on Universal Credit,January 2023,count,persons,28449
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,16.8
E06000015,Derby,People on Universal Credit,February 2023,count,persons,28610
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,16.9
E06000015,Derby,People on Universal Credit,March 2023,count,persons,28773
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,17
E06000015,Derby,People on Universal Credit,April 2023,count,persons,29049
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,17.2
E06000015,Derby,People on Universal Credit,May 2023,count,persons,29268
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,17.3
E06000015,Derby,People on Universal Credit,June 2023,count,persons,29397
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,17.4
E06000015,Derby,People on Universal Credit,July 2023,count,persons,29660
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,17.5
E06000015,Derby,People on Universal Credit,August 2023,count,persons,29896
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,17.7
E06000015,Derby,People on Universal Credit,September 2023,count,persons,30291
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,17.9
E06000015,Derby,People on Universal Credit,October 2023,count,persons,30696
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,18.2
E06000015,Derby,People on Universal Credit,November 2023,count,persons,31226
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,18.5
E06000015,Derby,People on Universal Credit,December 2023,count,persons,31806
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,18.8
E06000015,Derby,People on Universal Credit,January 2024,count,persons,32211
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,19.1
E06000015,Derby,People on Universal Credit,February 2024,count,persons,33086
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,19.6
E06000015,Derby,People on Universal Credit,March 2024,count,persons,34358
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,20.3
E06000015,Derby,People on Universal Credit,April 2024,count,persons,34818
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,20.6
E06000015,Derby,People on Universal Credit,May 2024,count,persons,35064
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,20.7
E06000015,Derby,People on Universal Credit,June 2024,count,persons,35366
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,20.9
E06000015,Derby,People on Universal Credit,July 2024,count,persons,35569
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,21
E06000015,Derby,People on Universal Credit,August 2024,count,persons,35746
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,21.1
E06000015,Derby,People on Universal Credit,September 2024,count,persons,36218
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,21.4
E06000015,Derby,People on Universal Credit,October 2024,count,persons,36650
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,21.7
E06000015,Derby,People on Universal Credit,November 2024,count,persons,37272
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,22
E06000015,Derby,People on Universal Credit,December 2024,count,persons,37988
E06000015,Derby,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,22.5
E92000001,England,People on Universal Credit,December 2021,count,persons,4880181
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,13.7
E92000001,England,People on Universal Credit,January 2022,count,persons,4840025
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,13.5
E92000001,England,People on Universal Credit,February 2022,count,persons,4836683
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,13.5
E92000001,England,People on Universal Credit,March 2022,count,persons,4811872
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,13.4
E92000001,England,People on Universal Credit,April 2022,count,persons,4823341
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,13.4
E92000001,England,People on Universal Credit,May 2022,count,persons,4815993
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,13.4
E92000001,England,People on Universal Credit,June 2022,count,persons,4830577
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,13.4
E92000001,England,People on Universal Credit,July 2022,count,persons,4881329
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,13.6
E92000001,England,People on Universal Credit,August 2022,count,persons,4915651
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,13.7
E92000001,England,People on Universal Credit,September 2022,count,persons,4935667
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,13.7
E92000001,England,People on Universal Credit,October 2022,count,persons,4975742
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,13.9
E92000001,England,People on Universal Credit,November 2022,count,persons,4996930
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,13.9
E92000001,England,People on Universal Credit,December 2022,count,persons,5016272
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,14
E92000001,England,People on Universal Credit,January 2023,count,persons,5033876
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,13.9
E92000001,England,People on Universal Credit,February 2023,count,persons,5065822
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,14
E92000001,England,People on Universal Credit,March 2023,count,persons,5081131
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,14
E92000001,England,People on Universal Credit,April 2023,count,persons,5119926
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,14.1
E92000001,England,People on Universal Credit,May 2023,count,persons,5150003
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,14.2
E92000001,England,People on Universal Credit,June 2023,count,persons,5180131
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,14.3
E92000001,England,People on Universal Credit,July 2023,count,persons,5219783
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,14.4
E92000001,England,People on Universal Credit,August 2023,count,persons,5248636
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,14.5
E92000001,England,People on Universal Credit,September 2023,count,persons,5296748
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,14.6
E92000001,England,People on Universal Credit,October 2023,count,persons,5355473
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,14.8
E92000001,England,People on Universal Credit,November 2023,count,persons,5407389
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,14.9
E92000001,England,People on Universal Credit,December 2023,count,persons,5486010
