area_code,area_name,period,indicator,measure,unit,value
E06000035,Medway,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,52836
E06000042,Milton Keynes,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,60930
E06000031,Peterborough,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,36127
E06000038,Reading,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,20927
E08000029,Solihull,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,39450
E06000025,South Gloucestershire,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,57534
E08000007,Stockport,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,61281
E06000030,Swindon,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,34271
E06000034,Thurrock,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,28595
E08000009,Trafford,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,49921
E06000007,Warrington,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,48933
E06000014,York,2015/16,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37516
E06000055,Bedford,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,30511
E08000002,Bury,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,33768
E06000050,Cheshire West and Chester,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,97352
E06000015,Derby,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,36444
E06000035,Medway,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,53647
E06000042,Milton Keynes,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,63281
E06000031,Peterborough,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35018
E06000038,Reading,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,20990
E08000029,Solihull,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,39504
E06000025,South Gloucestershire,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,58528
E08000007,Stockport,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,61490
E06000030,Swindon,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,36153
E06000034,Thurrock,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,28910
E08000009,Trafford,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,50939
E06000007,Warrington,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,49587
E06000014,York,2016/17,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,36016
E06000055,Bedford,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,32156
E08000002,Bury,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,32508
E06000050,Cheshire West and Chester,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,93515
E06000015,Derby,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37649
E06000035,Medway,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,52667
E06000042,Milton Keynes,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,63898
E06000031,Peterborough,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35227
E06000038,Reading,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,18744
E08000029,Solihull,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37200
E06000025,South Gloucestershire,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,59900
E08000007,Stockport,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,58456
E06000030,Swindon,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,34418
E06000034,Thurrock,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,27896
E08000009,Trafford,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,45269
E06000007,Warrington,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37588
E06000014,York,2017/18,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,38485
E06000055,Bedford,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,31013
E08000002,Bury,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,31756
E06000050,Cheshire West and Chester,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,95726
E06000015,Derby,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,40743
E06000035,Medway,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,53513
E06000042,Milton Keynes,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,69307
E06000031,Peterborough,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35478
E06000038,Reading,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,18443
E08000029,Solihull,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,33924
E06000025,South Gloucestershire,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,65481
E08000007,Stockport,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,57114
E06000030,Swindon,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37143
E06000034,Thurrock,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,26873
E08000009,Trafford,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,43481
E06000007,Warrington,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,38376
E06000014,York,2018/19,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,38450
E06000055,Bedford,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,31212
E08000002,Bury,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,31458
E06000050,Cheshire West and Chester,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,93082
E06000015,Derby,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,46421
E06000035,Medway,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,55889
E06000042,Milton Keynes,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,67349
E06000031,Peterborough,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,36339
E06000038,Reading,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,20228
E08000029,Solihull,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,33809
