area_code,area_name,period,indicator,measure,unit,value
E10000015,Hertfordshire,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,90
E10000025,Oxfordshire,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,94
E08000029,Solihull,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,98
E08000007,Stockport,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,97
E10000030,Surrey,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,94
E08000009,Trafford,2020/21,Children looked after who had their annual health assessment,Percentage,Persons,84
E09000006,Bromley,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,96
E06000060,Buckinghamshire,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,97
E10000003,Cambridgeshire,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,90
E06000049,Cheshire East,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,80
E92000001,England,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,89
E10000013,Gloucestershire,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,86
E10000015,Hertfordshire,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,88
E10000025,Oxfordshire,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,91
E08000029,Solihull,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,81
E08000007,Stockport,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,97
E10000030,Surrey,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,84
E08000009,Trafford,2021/22,Children looked after who had their annual health assessment,Percentage,Persons,85
E09000006,Bromley,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,94
E06000060,Buckinghamshire,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,95
E10000003,Cambridgeshire,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,91
E06000049,Cheshire East,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,89
E92000001,England,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,89
E10000013,Gloucestershire,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,95
E10000015,Hertfordshire,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,86
E10000025,Oxfordshire,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,92
E08000029,Solihull,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,71
E08000007,Stockport,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,96
E10000030,Surrey,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,87
E08000009,Trafford,2022/23,Children looked after who had their annual health assessment,Percentage,Persons,87
E09000006,Bromley,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,97
E06000060,Buckinghamshire,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,98
E10000003,Cambridgeshire,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,86
E06000049,Cheshire East,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,91
E92000001,England,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,89
E10000013,Gloucestershire,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,92
E10000015,Hertfordshire,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,83
E10000025,Oxfordshire,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,89
E08000029,Solihull,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,88
E08000007,Stockport,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,97
E10000030,Surrey,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,92
E08000009,Trafford,2023/24,Children looked after who had their annual health assessment,Percentage,Persons,83
