area_code,area_name,period,indicator,measure,unit,value
E08000009,Trafford,2019/20,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,95.7
E06000014,York,2019/20,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.4
E06000036,Bracknell Forest,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94.9
E09000006,Bromley,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,90.5
E06000060,Buckinghamshire,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94.1
E06000056,Central Bedfordshire,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94
E06000049,Cheshire East,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94
E92000001,England,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,90.3
E10000014,Hampshire,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94.9
E10000015,Hertfordshire,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.4
E08000029,Solihull,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,90.2
E08000007,Stockport,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,95.2
E08000009,Trafford,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94.1
E06000014,York,2020/21,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93.3
E06000036,Bracknell Forest,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,95.1
E09000006,Bromley,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,87.6
E06000060,Buckinghamshire,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.6
E06000056,Central Bedfordshire,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.6
E06000049,Cheshire East,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93.1
E92000001,England,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,89.2
E10000014,Hampshire,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94.4
E10000015,Hertfordshire,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.1
E08000029,Solihull,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,90.3
E08000007,Stockport,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,94
E08000009,Trafford,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93.1
E06000014,York,2021/22,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.7
E06000036,Bracknell Forest,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93
E09000006,Bromley,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,91.1
E06000060,Buckinghamshire,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.4
E06000056,Central Bedfordshire,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.8
E06000049,Cheshire East,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.7
E92000001,England,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,89.3
E10000014,Hampshire,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93.3
E10000015,Hertfordshire,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,91.6
E08000029,Solihull,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,91.8
E08000007,Stockport,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,93.8
E08000009,Trafford,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,92.9
E06000014,York,2022/23,Population vaccination coverage: MMR for one dose (2 years old),Percentage,Persons,86.2
