area_code,area_name,period,indicator,measure,unit,value
E06000036,Bracknell Forest,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,653.7
E09000006,Bromley,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,415.3
E08000002,Bury,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,741.5
E09000008,Croydon,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,383.5
E92000001,England,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,577.6
E09000016,Havering,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,598.7
E09000017,Hillingdon,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,627.6
E09000021,Kingston upon Thames,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,368
E09000024,Merton,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,323
E09000027,Richmond upon Thames,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,312.2
E08000029,Solihull,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,579.3
E08000007,Stockport,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,NA
E09000029,Sutton,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,375.6
E08000009,Trafford,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,539.5
E06000040,Windsor and Maidenhead,2018/19,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,492.3
E09000003,Barnet,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,502.6
E09000004,Bexley,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,485.7
E06000036,Bracknell Forest,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,738.4
E09000006,Bromley,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,472.7
E08000002,Bury,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,756.6
E09000008,Croydon,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,379.7
E92000001,England,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,584
E09000016,Havering,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,631.6
E09000017,Hillingdon,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,775.5
E09000021,Kingston upon Thames,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,315.2
E09000024,Merton,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,392.9
E09000027,Richmond upon Thames,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,328.1
E08000029,Solihull,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,550.1
E08000007,Stockport,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,577.3
E09000029,Sutton,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,338.4
E08000009,Trafford,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,961.6
E06000040,Windsor and Maidenhead,2019/20,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,383.1
E09000003,Barnet,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,502
E09000004,Bexley,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,394.8
E06000036,Bracknell Forest,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,472.7
E09000006,Bromley,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,419.9
E08000002,Bury,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,644.7
E09000008,Croydon,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,129.5
E92000001,England,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,498.2
E09000016,Havering,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,569.7
E09000017,Hillingdon,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,682.8
E09000021,Kingston upon Thames,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,311
E09000024,Merton,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,217.8
E09000027,Richmond upon Thames,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,303.3
E08000029,Solihull,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,594
E08000007,Stockport,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,NA
E09000029,Sutton,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,300.8
E08000009,Trafford,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,639.4
E06000040,Windsor and Maidenhead,2020/21,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,750.5
E09000003,Barnet,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,543.2
E09000004,Bexley,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,545.9
E06000036,Bracknell Forest,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,580.1
E09000006,Bromley,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,332.1
E08000002,Bury,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,599.1
E09000008,Croydon,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,88.8
E92000001,England,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,538.5
E09000016,Havering,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,606.2
E09000017,Hillingdon,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,704.2
E09000021,Kingston upon Thames,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,338.9
E09000024,Merton,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,439.3
E09000027,Richmond upon Thames,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,372.1
E08000029,Solihull,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,605
E08000007,Stockport,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,746.6
E09000029,Sutton,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,325.9
E08000009,Trafford,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,815.6
E06000040,Windsor and Maidenhead,2021/22,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,522.6
E09000003,Barnet,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,380.2
E09000004,Bexley,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,475.3
E06000036,Bracknell Forest,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,668.1
E09000006,Bromley,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,294.7
E08000002,Bury,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,611.7
E09000008,Croydon,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,101.1
E92000001,England,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,560.8
E09000016,Havering,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,569.4
E09000017,Hillingdon,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,629.3
E09000021,Kingston upon Thames,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,391.7
E09000024,Merton,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,531.5
E09000027,Richmond upon Thames,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,499.3
E08000029,Solihull,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,603
E08000007,Stockport,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,597.3
E09000029,Sutton,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,238.5
E08000009,Trafford,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,545
E06000040,Windsor and Maidenhead,2022/23,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,424.4
E09000003,Barnet,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,401.1
E09000004,Bexley,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,601.2
E06000036,Bracknell Forest,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,484.7
E09000006,Bromley,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,372.8
E08000002,Bury,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,662.2
E09000008,Croydon,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,77.7
E92000001,England,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,566
E09000016,Havering,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,554.1
E09000017,Hillingdon,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,907.9
E09000021,Kingston upon Thames,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,445.2
E09000024,Merton,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,418.8
E09000027,Richmond upon Thames,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,422.9
E08000029,Solihull,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,653.2
E08000007,Stockport,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,576.5
E09000029,Sutton,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,297.2
E08000009,Trafford,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,779.6
E06000040,Windsor and Maidenhead,2023/24,Permanent admissions to residential and nursing care homes aged 65+,"Rate per 100,000 aged 65+",Persons,255.4
