area_code,area_name,period,indicator,measure,unit,value
E09000027,Richmond upon Thames,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.3
E08000029,Solihull,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E08000007,Stockport,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.2
E09000029,Sutton,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.4
E08000009,Trafford,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,56.7
E06000040,Windsor and Maidenhead,2015/16,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.1
E09000003,Barnet,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,49.3
E09000004,Bexley,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.9
E06000036,Bracknell Forest,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,73.3
E09000006,Bromley,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,54.2
E08000002,Bury,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.9
E09000008,Croydon,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.6
E92000001,England,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.7
E09000016,Havering,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E09000017,Hillingdon,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.6
E09000021,Kingston upon Thames,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63
E09000024,Merton,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,57.7
E09000027,Richmond upon Thames,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.3
E08000029,Solihull,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,60.8
E08000007,Stockport,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.6
E09000029,Sutton,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.8
E08000009,Trafford,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61
E06000040,Windsor and Maidenhead,2016/17,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.3
E09000003,Barnet,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.6
E09000004,Bexley,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.2
E06000036,Bracknell Forest,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.7
E09000006,Bromley,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59
E08000002,Bury,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.9
E09000008,Croydon,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,54.8
E92000001,England,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65
E09000016,Havering,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,60.1
E09000017,Hillingdon,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,57.2
E09000021,Kingston upon Thames,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.5
E09000024,Merton,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.2
E09000027,Richmond upon Thames,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61
E08000029,Solihull,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,56.3
E08000007,Stockport,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.8
E09000029,Sutton,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E08000009,Trafford,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.9
E06000040,Windsor and Maidenhead,2017/18,Social Care Service users who are satisfied with their care and support,Percentage,Persons,68.3
E09000003,Barnet,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.1
E09000004,Bexley,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59
E06000036,Bracknell Forest,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,67.9
E09000006,Bromley,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.3
E08000002,Bury,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E09000008,Croydon,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,55.7
E92000001,England,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.3
E09000016,Havering,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62
E09000017,Hillingdon,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64
E09000021,Kingston upon Thames,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.7
E09000024,Merton,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,57.8
E09000027,Richmond upon Thames,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.3
E08000029,Solihull,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.2
E08000007,Stockport,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.6
E09000029,Sutton,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.1
E08000009,Trafford,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.6
E06000040,Windsor and Maidenhead,2018/19,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.2
E09000003,Barnet,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.4
E09000004,Bexley,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,60.2
E06000036,Bracknell Forest,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,68
E09000006,Bromley,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.4
E08000002,Bury,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.5
E09000008,Croydon,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,55.7
E92000001,England,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.2
E09000016,Havering,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.4
E09000017,Hillingdon,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.5
E09000021,Kingston upon Thames,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.2
E09000024,Merton,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.3
E09000027,Richmond upon Thames,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E08000029,Solihull,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.6
E08000007,Stockport,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.5
E09000029,Sutton,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.9
E08000009,Trafford,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,84.8
E06000040,Windsor and Maidenhead,2019/20,Social Care Service users who are satisfied with their care and support,Percentage,Persons,60
E09000003,Barnet,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000004,Bexley,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,67.2
E06000036,Bracknell Forest,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000006,Bromley,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E08000002,Bury,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000008,Croydon,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E92000001,England,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000016,Havering,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000017,Hillingdon,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.4
E09000021,Kingston upon Thames,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000024,Merton,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000027,Richmond upon Thames,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E08000029,Solihull,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E08000007,Stockport,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E09000029,Sutton,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E08000009,Trafford,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,NA
E06000040,Windsor and Maidenhead,2020/21,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.3
E09000003,Barnet,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,57.4
E09000004,Bexley,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.6
E06000036,Bracknell Forest,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,67
E09000006,Bromley,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.2
E08000002,Bury,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.2
E09000008,Croydon,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,55.7
E92000001,England,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.9
E09000016,Havering,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,61.8
E09000017,Hillingdon,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.4
E09000021,Kingston upon Thames,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.2
E09000024,Merton,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,55.2
E09000027,Richmond upon Thames,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.5
E08000029,Solihull,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.8
E08000007,Stockport,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.6
E09000029,Sutton,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.6
E08000009,Trafford,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.3
E06000040,Windsor and Maidenhead,2021/22,Social Care Service users who are satisfied with their care and support,Percentage,Persons,65.1
E09000003,Barnet,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,60.4
E09000004,Bexley,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.1
E06000036,Bracknell Forest,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.9
E09000006,Bromley,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.1
E08000002,Bury,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.2
E09000008,Croydon,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,53.5
E92000001,England,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,64.4
E09000016,Havering,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.1
E09000017,Hillingdon,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,58.2
E09000021,Kingston upon Thames,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.5
E09000024,Merton,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,59.2
E09000027,Richmond upon Thames,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,66.6
E08000029,Solihull,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,68.6
E08000007,Stockport,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,63.9
E09000029,Sutton,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,56.8
E08000009,Trafford,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,62.5
E06000040,Windsor and Maidenhead,2022/23,Social Care Service users who are satisfied with their care and support,Percentage,Persons,73.5
