area_code,area_name,period,indicator,measure,unit,value
E08000029,Solihull,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,27.6
E06000025,South Gloucestershire,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.4
E08000007,Stockport,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.8
E06000030,Swindon,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,37.6
E06000034,Thurrock,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,26.9
E08000009,Trafford,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.1
E06000007,Warrington,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35
E06000014,York,2016-17,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,46.4
E06000055,Bedford,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36.5
E08000002,Bury,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,30.8
E06000050,Cheshire West and Chester,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.3
E06000015,Derby,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.8
E92000001,England,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35.6
E06000035,Medway,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.9
E06000042,Milton Keynes,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.7
E06000031,Peterborough,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35.9
E06000038,Reading,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,43.9
E08000029,Solihull,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.2
E06000025,South Gloucestershire,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.5
E08000007,Stockport,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.9
E06000030,Swindon,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32
E06000034,Thurrock,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,31.1
E08000009,Trafford,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.3
E06000007,Warrington,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,31
E06000014,York,2017-18,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,42.5
E06000055,Bedford,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.3
E08000002,Bury,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,30
E06000050,Cheshire West and Chester,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.1
E06000015,Derby,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,30
E92000001,England,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35.8
E06000035,Medway,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.8
E06000042,Milton Keynes,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,37.4
E06000031,Peterborough,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,38.6
E06000038,Reading,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,37.1
E08000029,Solihull,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.7
E06000025,South Gloucestershire,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.9
E08000007,Stockport,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.8
E06000030,Swindon,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.9
E06000034,Thurrock,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,26.7
E08000009,Trafford,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.5
E06000007,Warrington,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.9
E06000014,York,2018-19,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,50
E06000055,Bedford,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.2
E08000002,Bury,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.5
E06000050,Cheshire West and Chester,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36.3
E06000015,Derby,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,38.5
E92000001,England,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.5
E06000035,Medway,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.2
E06000042,Milton Keynes,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.2
E06000031,Peterborough,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36.1
E06000038,Reading,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.7
E08000029,Solihull,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.1
E06000025,South Gloucestershire,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.3
E08000007,Stockport,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36.1
E06000030,Swindon,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33
E06000034,Thurrock,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,22.9
E08000009,Trafford,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.5
E06000007,Warrington,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.3
E06000014,York,2019-20,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,45.9
E06000055,Bedford,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36.3
E08000002,Bury,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.9
E06000050,Cheshire West and Chester,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35.7
E06000015,Derby,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,31.3
E92000001,England,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.6
E06000035,Medway,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,21.7
E06000042,Milton Keynes,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.8
E06000031,Peterborough,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,31
E06000038,Reading,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,38
E08000029,Solihull,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.6
E06000025,South Gloucestershire,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.2
E08000007,Stockport,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.4
E06000030,Swindon,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33
E06000034,Thurrock,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,26.9
E08000009,Trafford,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,30
E06000007,Warrington,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.9
E06000014,York,2020-21,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,41.3
E06000055,Bedford,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.7
E08000002,Bury,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.3
E06000050,Cheshire West and Chester,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.2
E06000015,Derby,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,28.1
E92000001,England,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.2
E06000035,Medway,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,24.6
E06000042,Milton Keynes,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.2
E06000031,Peterborough,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,30.8
E06000038,Reading,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,32.9
E08000029,Solihull,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,28.2
E06000025,South Gloucestershire,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,36
E08000007,Stockport,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.8
E06000030,Swindon,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,34.6
E06000034,Thurrock,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,33.9
E08000009,Trafford,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,35.9
E06000007,Warrington,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,29.3
E06000014,York,2021-22,"Proportion of adults who do any walking or cycling, for any purpose, five times per week",Percentage,Persons,43.5
